company-externalId,company-name,company-owner,company-locationName,company-Address,company-phone,company-phone2,company-website,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationDistrict,company-Note
52,Aveos,jean-francois.sauve@dempton.com,"740 cote Vertu O, Dorval, QC, H4S 2B8","740 cote Vertu O, Dorval, QC, H4S 2B8","(514) 856-6767 ",(514) 856-7444,www.acts.com,Dorval,QC,H4S 2B8,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (Lyn - 10/01/08 3:39 PM)
ACTS a changé de nom pour Aveos.

(Lyn - 05/06/2008 10:18 AM)
Danny Rocheleau est en mandat chez ACTS jusqu'a la fin juillet.  C'est un ancien SNC et il m'a référé Mr Carole Banville (Enterprise Architect) qui est un des permanents chez ACTS.
Il m'a expliqué qu'ACTS compte seulement environ 20 employés permanents et que le reste sont tous consultants.
Les permanents inclus: un Dir OP, un Dir de Stratégie, des architectes des développeurs et des PM.
Maintenant qu'ACTS est privé, il y a beaucoup de changements et la vision est à court terme.  
Ils devraient changer leur nom d'ici la fin de l'année.

---
Compte 5000 employés , dont environ 150 en TI"
62,Innovapost,jean-francois.sauve@dempton.com,"365 March Road, Ottawa, ON, K2K 3N5","365 March Road, Ottawa, ON, K2K 3N5",(613) 270-6262,,http://www.innovapost.com/,Ottawa,ON,K2K 3N5,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: Modules SAP: CRM,HR,SD,MM,FI"
63,NorthgateArinso,jean-francois.sauve@dempton.com,"215 St Jacques, Montréal, QC, H2Y 1M6","215 St Jacques, Montréal, QC, H2Y 1M6",(514) 499-3655,,http://www.arinso.com/ca/,Montréal,QC,H2Y 1M6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: (Lyn - 5/12/09 10:11 AM)
Ils ont toutes les conditions des grandes entreprises comme un plan de retraite et il paye toutes les assurances (santé, etc)!
Formation est continue, bonis par projet et annuel.
L'horraire est normale mais parfois le travail demande des journées plus longues.

Ils ont 3 volets de services:
-Système de paye
-Intégration de système: Directeur, Daniel Lemieux
-Gestion de changement

(Carolyn - 1/15/09 1:24 PM)
80 sap people-30 of them are contracts,3-4000 employees across the globe... 
will hire permanent sap and alos look for consultants-tells me they have competitive salaries as well
have new clients recently doing launch in january for Cadbury, financial situation is not affecting them although doing less hiring but always need sap hr people since that is their business. Looking for sap all over canada and their head office is in London, have belgium lots of international business, have a chiffre d'addaires of 27 million...dont necessarily need bilingual, they have lots of anglos...description of sap people is included here below...
no hr director right now so james is good link for hiring-also vanessa is recruter and also does hr tasks in the dept...

Voici les 3 types de candidature recherchés par Arinso. 

 SAP HRMS consultant - HR consultant

5+ yrs of experience in SAP HR

Strong SAP HR configuration skills

Strong HR business experience 

Strong skills in at least one of the following areas: Payroll, Time Mgmt, PA/PD, Change Mgmt/Org Alignment.

Experience with latest release of SAP - version 4.6x

Several full-cycle projects

Have applied proven methodologies in previous HRMS implementations

 

SAP HRMS consultant - ESS, Portals

Strong skills in ESS/Portals and at least one of the following areas: Payroll, Time Mgmt, PA/PD, Change Mgmt/Org Alignment, ABAP 

5 years experience at a senior consultant level

Additional valuable skills: Peoplesoft, Oracle, Tesseract, Integral, Cyborg

5+ yrs of experience in SAP HR

Strong SAP HR configuration skills

Strong HR business experience 

Experience with latest release of SAP - version 4.6x

Several full-cycle projects

Have applied proven methodologies in previous HRMS implementations

 

SAP HRMS consultant- HR ABAP developer

At least 4 years of hands-on ABAP development in SAP HR (conversion, interfaces, reports, enhancements).

Strong SAP HR analytical and troubleshooting skills. Technology background and desire to learn new technologies.

5+ yrs of experience in SAP HR

Strong SAP HR configuration skills

Strong HR business experience 

Experience with latest release of SAP - version 4.6x

Several full-cycle projects

Have applied proven methodologies in previous HRMS implementations

 




Plus grande compagnie de SAP RH du Canada.

Module SAP: HR
"
67,Air Transat,jean-francois.sauve@dempton.com,"5959 Côte-Vertu Blvd., Montréal, QC, H4S 2E6","5959 Côte-Vertu Blvd., Montréal, QC, H4S 2E6",(514) 636-3630,(877) 872-6728,http://www.airtransat.ca/,Montréal,QC,H4S 2E6,,,"Company Status: Active

Pipeline Status: 1: New Lead
Description: Module: HR

Plus de 1000 personne dans la tour Transat: 
Transat A.T. inc.
Place du Parc 
300, rue Léo-Pariseau, bureau 600 
Montréal (Québec) H2X 4C2 
Tél. : 514-987-1660

"
70,CN,jean-francois.sauve@dempton.com,"935 de La Gauchetière Street West, Montréal, QC, H3B 2M9","935 de La Gauchetière Street West, Montréal, QC, H3B 2M9",(888) 668-4626,"(888) 888-5909 ",http://www.cn.ca/productsservices/en_index.shtml,Montréal,QC,H3B 2M9,,,"Company Status: Active
Sic: A
Pipeline Status: 2: Visited
Description: (MarieJosee - 4/24/2018 11:07 AM)
Pour le CN merci de compléter aussi cette partie qui est obligatoire pour le dépôt: 

Candidat City	 
Type of interview 
en choisir 1 seul avec les propositions suivantes uniquement	 : In person / Webex
Availability status 
en choisir 1 seul avec les propositions suivantes uniquement : In mandate/ In active search /Interviews in progress/ Offers in progress
Upcoming Vacaction/Time off:	Yes / No	 
Candidate Status : 	Incorporated/ Permanent
CN Past Experience
si oui compléter les infos	Yes
No
Candidate’s Previous Manager at CN
 
Other Railroad Experience
Name of the company	 
 



10/01/2018: Information concernant la photo pour les consultants:


Voici la procédure à suivre pour la photo, JPEG :

1.Photo should be a tightly cropped headshot
2.Person being photographed must directly face the camera
3.Person being photographed should be in front of a neutral, light-colored background.
4.Photos in which the person being photographed is wearing sunglasses or other items that detract from the face will not be accepted.
5.Photos of applicants wearing head coverings or hats are only acceptable due to religious beliefs, and even then, may not obscure any portion of the face of the applicant.
6.The image must be in the Joint Photographic Experts Group (JPEG) format
7.The maximum file size will be limited to no more than 500KB. In 24 Bit color
8.There are three acceptable image resolutions:
300 pixels high by 300 pixels wide. 
320 pixels high by 240 pixels wide. 
240 pixels high by 320 pixels wide.



******** (MylenePe - 8/22/2017 3:13 PM) ***********
******** Svp, conserver ces informations dans MaxHire :  Instruction importante concernant les heures au CN : 
_________________________________________

Sujet : Consignation des heures des consultants dans SAP

L’équipe de la Gestion de la main-d’œuvre T et I a apporté des améliorations au processus de saisie des heures des consultants dans SAP. Nous désirons signaler ces changements aux consultants du CN de votre entreprise, avant le 21 août 2017, et à tous les nouveaux consultants du CN à partir d’aujourd’hui.
À compter du 21 août 2017, les consultants pourront saisir leurs heures dans SAP.
o   Sur tous les codes valides de réseau de consultation.
La saisie dans SAP de toutes les heures des consultants doit se faire comme suit :
o   Chaque consultant doit entrer 40 heures par semaine dans SAP. 
o   La saisie des heures dans SAP doit être terminée au plus tard à 12 h le vendredi.
o   Toutes les heures du mois doivent être saisies dans SAP cinq jours ouvrables avant la fin du mois. 
o   Nota : Certains consultants peuvent avoir à saisir du temps dans d’autres systèmes (par ex. PWA, JIRA), et ils recevront les informations nécessaires de la part de leur gestionnaire responsable des approbations ou du gestionnaire de projet. 
Soutien offert aux consultants
o   Comme c’est le cas aujourd’hui : 
o   Les gestionnaires responsables de l’approbation et des projets continueront d’aider à la validation des codes de projet.
o   Consulter CNiNet > Information et technologie > Le coin du personnel > Consignation des temps et des dépenses (Time & Expense Reporting) pour accéder :
•       aux codes de réseau - Soutien et améliorations (ou consulter le DP) - pour de l’information sur les codes de réseau
•       à la Trousse pour les consultants - pour en savoir davantage sur la consignation dans SAP
o   Pour les problèmes techniques, communiquez avec le Bureau de service T et I au 514 399-4357 ou au 877 599-2626.



Description of the project
The CN Positive Train Control (PTC) Program is mandatory and implement a security system so that CN is compliant with the Rail Safety Improvement Act of 2008 signed on October 16, 2008.  
CN IT is now in charge of the delivery side of the program which involves the IT, Mechanical and the Signaling & Communications (S&C) groups at CN. Team is spread between Montreal and in the US.
IT is building a PMO team to support the delivery of this program.



Summary of tasks
•	Manage end-to-end planning and delivery of PTC interoperability projects assigned
•	Ensure compliance to CN and program governance and standards
•	Develop the project plan (with assistance of PCO as required)
•	Perform risk management planning and monitoring
•	During project execution, monitor project progress to ensure project remains on scope, on time and on budget while ensuring the completeness and quality of all project deliverables
•	Articulate and communicate objectives, requirements, expectations, concepts, issues and progress to the team, senior management and stakeholders
•	Prepare weekly project status reports and financial reports
•	Identify key project issues/risks and provide leadership to resolve
•	Proactively manage change requests (i.e. scope, time and/or budgets change requests)

 

Mandatory Skills
•	15-20 years of proven experiences in projects management and multi-providers project
•	Knowledge of PMO management, reporting & Analysis
•	Knowledge of custom software and integration program throughout the full life cycle Arch-design-integration-implementation and support
•	Exposed to Hardware and Software integration firmware, application and telecommunication
•	Experience in Complex Configuration & Release Management implementation
•	Strong business acumen and technology savvy
•	Strong experience in High availability infrastructure deployment or experienced in a distributed complex environment
•	Demonstrated leadership skills
•	Demonstrated ability to inform and influence all levels of management
•	You are team-oriented interpersonal skills, with the ability to interface effectively with a broad range of people and roles, including vendors, IT and business personnel;
•	Clear written and verbal communication skills
•	Experience in Railroad enterprise are an asset

"
71,Bombardier Aeronautique,jean-francois.sauve@dempton.com,"400 ch cote Vertu O, Dorval, QC, H1H 1H1","400 ch cote Vertu O, Dorval, QC, H1H 1H1",(514) 855-5000,,http://www.bombardier.com/,Dorval,QC,H1H 1H1,,,"Company Status: Active
Sic: A
Pipeline Status: 2: Visited
Description: (MarieJosee - 4/26/2017 3:16 PM)
VALIDER LA NOUVELLE ADRESSE : 7055 Alexander-Fleming, bureau B4-95-02
St-Laurent, Québec, H4S 2B7

(Olivia - 2010-05-31 11:51 AM)
Il y a actuellement environ 100 projets en cours, dans le monde SAP. 
Les projets sont variés : corporatif, infrastructure, web.
Près de 70% de l'investissement des TI est destiné aux deux programmes principaux : le programme ""C Series"" et le programme ""Lear Jet 85"" (jet d'affaires, clientèle business).

Bombardier collabore avec 3 firmes accréditées pour leur recrutement :
- IBM leur fourni des ressources (ils embauchent beaucoup en France) + il fournissent la solution pour les outils PLM
- R3D et Facilité informatique leur fourni des ressources. NB : ils ont du mal à livrer des PM.

Stéphane me conseille de me mettre en relation avec Luc Letendre (associé chez Facilité) pour leur présenter des ressources car leur marge est seulement de 10$ selon lui. 
Selon lui, le processus de qualification est complexe et peut être très long ; une firme est en processus depuis déjà 6 mois...

Environnement bilingue, l'anglais est la langue d'affaires.


(Lyn - 10/08/08 1:35 PM)
Director in ADS (Application Development Team ) which is responsible for our SAP Competency Center and the deployment and maintenance of SAP solutions at Bombardier Aerospace

Modules SAP: FI,CO,SD, COPA

"
75,Héma-Quebec,jean-francois.sauve@dempton.com,"4045, boulevard Côte-Vertu, Saint-Laurent, QC, H4R 2W7","4045, boulevard Côte-Vertu, Saint-Laurent, QC, H4R 2W7",(514) 832-5000,(888) 666-HEMA (4362),http://www.hema-quebec.qc.ca/francais/index.htm,Saint-Laurent,QC,H4R 2W7,,,"Company Status: Active
Sic: B
Pipeline Status: 1: New Lead
Description: modules SAP : HR, BEN, PY, PT, SP, OM, PA, FI, CO, MM, CATS"
77,Ultima food,jean-francois.sauve@dempton.com,"2177, boul. Fernand-Lafontaine, Longueuil, QC, J4G 2V2","2177, boul. Fernand-Lafontaine, Longueuil, QC, J4G 2V2",(514) 651-3737,,,Longueuil,QC,J4G 2V2,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: SAP modules:SD, MM, PP, QM, FI and CO"
81,Brother Canada,jean-francois.sauve@dempton.com,"1 Hôtel de Ville, Dollard des Ormeaux, QC, H9B 3H6","1 Hôtel de Ville, Dollard des Ormeaux, QC, H9B 3H6",(800) 361-6466,(877) BROTHER,http://www.brother.ca/fr/index.asp,Dollard des Ormeaux,QC,H9B 3H6,,,"Company Status: Active
Sic: D
Pipeline Status: 1: New Lead
Description: SAP"
83,ENERGIR,jean-francois.sauve@dempton.com,"1717, rue du Havre , Montréal, QC, H2K 2X3 ","1717, rue du Havre , Montréal, QC, H2K 2X3 ","(514) 598-3444 ","(800) 361-4005 ",http://www.gazmetro.com/residentiel/default.aspx?culture=fr-CA,Montréal,QC,"H2K 2X3 ",,,"Company Status: Active
Sic: A
Pipeline Status: 2: Visited
Description: (LiseF - 24/08/2018 10:53 AM)

Chaque candidat proposé doit détenir à la base le ‘’Savoir-être’’ suivant :
•	Grande force d’esprit et de travail d’équipe;
•	Grande force en gestion de changement;
•	Dynamisme, ouverture d’esprit et attitude positive;
•	Forte capacité d’écoute et d’accompagnement en gestion de changement;
•	Sens des priorités, de l’organisation et de la planification;
•	Respect de la confidentialité;
•	Expérience en gestion de personnel syndiqué;
•	Grande habileté à communiquer et à vulgariser;
•	Grande capacité en résolution de problèmes;
•	Habiletés interpersonnelles et professionnalisme;
•	Capacité à revoir et à améliorer les processus d’affaires;
•	Jugement.

ENERGIR (1500 employés dont 145 en TI)  anciennement Gaz Metro a implanté SAP en 2001. beaucoup de Customization. Le bureau de transformation a le mandat de faire le remplacement du système en place  pour 2022.

Ils regardent: Oracle, SAP et un autre fournisseur informatique.

A ce jour, Energir a choisi le module RH: Oracle HCM Cloud sans la paie. Le déploiement débute en octobre pour 12 à 15 mois.

2e étape: Module Finance
3e étape: Module Approvisionnement

"
84,L'Oréal,jean-francois.sauve@dempton.com,"1500, rue Université, Montréal, QC, H3A 3S7","1500, rue Université, Montréal, QC, H3A 3S7",(514) 287 4800,,http://www.loreal.ca/_fr/_ca/,Montréal,QC,H3A 3S7,,,"Company Status: Active
Sic: C
Pipeline Status: 1: New Lead
Description: (Lyn - 1/28/09 11:25 AM)
Éric Pignedoli says they are underpaid at L'Oréal.

"
85,Société Radio-Canada,jean-francois.sauve@dempton.com,"1400, boul. René-Lévesque Est, Montréal, QC, H2L 2M2","1400, boul. René-Lévesque Est, Montréal, QC, H2L 2M2",(514) 597-6000,(866) 306-4636,http://www.radio-canada.ca/index.shtml,Montréal,QC,H2L 2M2,,,"Company Status: Active
Sic: A
Pipeline Status: 2: Visited
Description: (Lyn - 10/15/09 10:51 AM)
Métro Beaudry.

(Lyn - 3/24/09 11:48 AM)
Info de Michel Brassard, suite à son entrevue avec Marc D.:
CTO a 200 personnes dans son équipe de Transmission.  
RC a 150 employées en Broadcasting, 320 en TI.
TOUT les employées sont syndiqués.

(Lyn - 3/09/09 9:35 AM)
Monal Brassard, Dir. Media Production Support, Services Français: 514-597-4048
Dave Collier,       Dir. Media Production Support, English Network: 416-205-2108
Dave Jeffrey,      Dir. IT Operations & Regional Support: 613-288-6008
Jean Labelle,      Dir. Project Management & Risk Management:  613-288-6322
France Bigras,    Dir. Applications Portfolio Management: 514-597-7466
J-F Thériault,      Dir. Architecture: 514-597-6027


"
